Salaire mensuel brut selon Année, Grande région, Branche économique, Position professionnelle, Sexe et Valeur centrale et intervalle interquartile;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7838;
;;;;;;;;2;Homme;8281;
;;;;;;;;1;Femme;7436;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;8289;
;;;;;;;;2;Homme;8452;
;;;;;;;;1;Femme;8221;
;;;;86;> 86-88 Santé humaine et action sociale;-1;Position professionnelle - total;-1;Sexe - total;6638;
;;;;;;;;2;Homme;7319;
;;;;;;;;1;Femme;6433;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11360;
;;;;;;;;2;Homme;12605;
;;;;;;;;1;Femme;9819;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8912;
;;;;;;;;2;Homme;9632;
;;;;;;;;1;Femme;8359;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7148;
;;;;;;;;2;Homme;7588;
;;;;;;;;1;Femme;6898;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6348;
;;;;;;;;2;Homme;6680;
;;;;;;;;1;Femme;6222;
;;;;90;> 90-93 Arts, spectacles et activités récréatives;-1;Position professionnelle - total;-1;Sexe - total;6866;
;;;;;;;;2;Homme;7040;
;;;;;;;;1;Femme;6645;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9993;
;;;;;;;;2;Homme;10552;( )
;;;;;;;;1;Femme;9121;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;8748;
;;;;;;;;2;Homme;9344;( )
;;;;;;;;1;Femme;8304;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7500;
;;;;;;;;2;Homme;7807;
;;;;;;;;1;Femme;7365;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5912;
;;;;;;;;2;Homme;5750;
;;;;;;;;1;Femme;6200;
;;;;94;> 94-95 Activitées des organisations associatives et religieuses / réparation de biens personnels;-1;Position professionnelle - total;-1;Sexe - total;7491;
;;;;;;;;2;Homme;8274;
;;;;;;;;1;Femme;7046;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10723;
;;;;;;;;2;Homme;11667;
;;;;;;;;1;Femme;9677;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8208;
;;;;;;;;2;Homme;8825;
;;;;;;;;1;Femme;8000;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7474;
;;;;;;;;2;Homme;7500;( )
;;;;;;;;1;Femme;7416;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6454;
;;;;;;;;2;Homme;6768;
;;;;;;;;1;Femme;6274;
;;;;96;> 96 Autres services personnels;-1;Position professionnelle - total;-1;Sexe - total;3826;
;;;;;;;;2;Homme;4461;
;;;;;;;;1;Femme;3764;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;5490;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;3723;
;;;;;;;;2;Homme;4122;
;;;;;;;;1;Femme;3687;
;;2;Espace Mittelland;-1;Branche économique - total;-1;Position professionnelle - total;-1;Sexe - total;6426;
;;;;;;;;2;Homme;6785;
;;;;;;;;1;Femme;5907;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9620;
;;;;;;;;2;Homme;10223;
;;;;;;;;1;Femme;8193;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7621;
;;;;;;;;2;Homme;7964;
;;;;;;;;1;Femme;6951;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6899;
;;;;;;;;2;Homme;7153;
;;;;;;;;1;Femme;6359;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5956;
;;;;;;;;2;Homme;6196;
;;;;;;;;1;Femme;5546;
;;;;4.99;5-43 Secteur 2: production;-1;Position professionnelle - total;-1;Sexe - total;6125;
;;;;;;;;2;Homme;6321;
;;;;;;;;1;Femme;5355;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9335;
;;;;;;;;2;Homme;9490;
;;;;;;;;1;Femme;8130;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7354;
;;;;;;;;2;Homme;7479;
;;;;;;;;1;Femme;6295;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6626;
;;;;;;;;2;Homme;6743;
;;;;;;;;1;Femme;5978;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5762;
;;;;;;;;2;Homme;5933;
;;;;;;;;1;Femme;5178;
;;;;5;> 5-9 Industries extractives;-1;Position professionnelle - total;-1;Sexe - total;6357;
;;;;;;;;2;Homme;6386;
;;;;;;;;1;Femme;X;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6890;( )
;;;;;;;;2;Homme;6860;( )
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;5907;
;;;;;;;;2;Homme;5915;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6332;
;;;;;;;;2;Homme;6374;
;;;;;;;;1;Femme;X;
;;;;10;> 10-11 Industries alimentaires / fabrication de boissons;-1;Position professionnelle - total;-1;Sexe - total;5132;
;;;;;;;;2;Homme;5446;
;;;;;;;;1;Femme;4569;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8524;( )
;;;;;;;;2;Homme;9224;
;;;;;;;;1;Femme;5673;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;5199;
;;;;;;;;2;Homme;5385;
;;;;;;;;1;Femme;4860;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;5771;
;;;;;;;;2;Homme;6036;
;;;;;;;;1;Femme;4539;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4900;
;;;;;;;;2;Homme;5199;
;;;;;;;;1;Femme;4336;
;;;;12;> 12 Fabrication de produits à base de tabac;-1;Position professionnelle - total;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;13;> 13-15 Industries du textile et de l'habillement;-1;Position professionnelle - total;-1;Sexe - total;5415;
;;;;;;;;2;Homme;5759;
;;;;;;;;1;Femme;4840;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9455;
;;;;;;;;2;Homme;9734;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7295;( )
;;;;;;;;2;Homme;8296;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6185;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4988;
;;;;;;;;2;Homme;5349;
;;;;;;;;1;Femme;4660;( )
;;;;16;> 16-18 Industries du bois et du papier / imprimerie;-1;Position professionnelle - total;-1;Sexe - total;5924;
;;;;;;;;2;Homme;6048;
;;;;;;;;1;Femme;5219;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;7755;
;;;;;;;;2;Homme;7963;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7033;
;;;;;;;;2;Homme;7073;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6162;
;;;;;;;;2;Homme;6368;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5638;
;;;;;;;;2;Homme;5722;
;;;;;;;;1;Femme;5003;
;;;;19;> 19-20 Cokéfaction / industrie chimique;-1;Position professionnelle - total;-1;Sexe - total;6509;
;;;;;;;;2;Homme;6771;
;;;;;;;;1;Femme;5507;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10884;
;;;;;;;;2;Homme;11171;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8586;
;;;;;;;;2;Homme;8885;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6446;
;;;;;;;;2;Homme;7366;( )
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5999;
;;;;;;;;2;Homme;6193;
;;;;;;;;1;Femme;5008;
;;;;21;> 21 Industrie pharmaceutique;-1;Position professionnelle - total;-1;Sexe - total;7995;
;;;;;;;;2;Homme;8421;
;;;;;;;;1;Femme;7079;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;13700;
;;;;;;;;2;Homme;13860;
;;;;;;;;1;Femme;12888;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;10330;
;;;;;;;;2;Homme;10330;( )
;;;;;;;;1;Femme;10228;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;9283;
;;;;;;;;2;Homme;9877;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7041;( )
;;;;;;;;2;Homme;7586;
;;;;;;;;1;Femme;6086;( )
;;;;22;> 22-23 Industries du caoutchouc et du plastique;-1;Position professionnelle - total;-1;Sexe - total;5959;
;;;;;;;;2;Homme;6174;
;;;;;;;;1;Femme;5120;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9248;
;;;;;;;;2;Homme;9248;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7659;
;;;;;;;;2;Homme;7736;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6418;
;;;;;;;;2;Homme;6510;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5630;
;;;;;;;;2;Homme;5776;
;;;;;;;;1;Femme;4844;
;;;;24;> 24-25 Métallurgie / fabrication produits métalliques;-1;Position professionnelle - total;-1;Sexe - total;5957;
;;;;;;;;2;Homme;6167;
;;;;;;;;1;Femme;5120;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8646;
;;;;;;;;2;Homme;8646;( )
;;;;;;;;1;Femme;8353;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;7352;
;;;;;;;;2;Homme;7365;
;;;;;;;;1;Femme;6498;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6493;
;;;;;;;;2;Homme;6635;
;;;;;;;;1;Femme;5668;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5553;
;;;;;;;;2;Homme;5719;
;;;;;;;;1;Femme;4906;
;;;;26;> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie;-1;Position professionnelle - total;-1;Sexe - total;6282;
;;;;;;;;2;Homme;7031;
;;;;;;;;1;Femme;5391;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11657;
;;;;;;;;2;Homme;11863;
;;;;;;;;1;Femme;10328;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8948;
;;;;;;;;2;Homme;9128;
;;;;;;;;1;Femme;8393;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7019;
;;;;;;;;2;Homme;7499;
;;;;;;;;1;Femme;6223;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5863;
;;;;;;;;2;Homme;6468;
;;;;;;;;1;Femme;5274;
;;;;27;> 27 Fabrication d'équipements électriques;-1;Position professionnelle - total;-1;Sexe - total;5963;
;;;;;;;;2;Homme;6244;
;;;;;;;;1;Femme;4690;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9668;
;;;;;;;;2;Homme;9861;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7702;
;;;;;;;;2;Homme;7710;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6632;( )
;;;;;;;;2;Homme;6825;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5384;( )
;;;;;;;;2;Homme;5606;
;;;;;;;;1;Femme;4500;( )
;;;;28;> 28 Fabrication de machines et équipements n.c.a;-1;Position professionnelle - total;-1;Sexe - total;6715;
;;;;;;;;2;Homme;6860;
;;;;;;;;1;Femme;5816;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10506;
;;;;;;;;2;Homme;10832;
;;;;;;;;1;Femme;8613;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8002;
;;;;;;;;2;Homme;8102;
;;;;;;;;1;Femme;7512;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7180;
;;;;;;;;2;Homme;7237;
;;;;;;;;1;Femme;6320;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6269;
;;;;;;;;2;Homme;6386;
;;;;;;;;1;Femme;5534;
;;;;29;> 29-30 Fabrication de matériels de transport;-1;Position professionnelle - total;-1;Sexe - total;7354;
;;;;;;;;2;Homme;7502;
;;;;;;;;1;Femme;6274;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9534;
;;;;;;;;2;Homme;9540;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7133;
;;;;;;;;2;Homme;7133;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7369;
;;;;;;;;2;Homme;7529;
;;;;;;;;1;Femme;6178;
;;;;31;> 31-33 Fabrication de meubles / autres industries manufacturières / réparation et installation de machines et d'équipements;-1;Position professionnelle - total;-1;Sexe - total;6193;
;;;;;;;;2;Homme;6458;
;;;;;;;;1;Femme;5524;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8829;
;;;;;;;;2;Homme;8829;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7083;( )
;;;;;;;;2;Homme;7221;( )
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6828;
;;;;;;;;2;Homme;6981;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5932;
;;;;;;;;2;Homme;6125;
;;;;;;;;1;Femme;5373;
;;;;35;> 35 Production et distribution d'énergie;-1;Position professionnelle - total;-1;Sexe - total;8201;
;;;;;;;;2;Homme;8448;
;;;;;;;;1;Femme;7027;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;12220;
;;;;;;;;2;Homme;12317;
;;;;;;;;1;Femme;10740;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;9184;
;;;;;;;;2;Homme;9335;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7380;
;;;;;;;;2;Homme;7400;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7207;
;;;;;;;;2;Homme;7424;
;;;;;;;;1;Femme;6591;
;;;;36;> 36-39 Production et distribution d'eau / gestion déchets;-1;Position professionnelle - total;-1;Sexe - total;6240;
;;;;;;;;2;Homme;6229;
;;;;;;;;1;Femme;6325;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8894;( )
;;;;;;;;2;Homme;9478;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6860;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6028;( )
;;;;;;;;2;Homme;6028;( )
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5778;
;;;;;;;;2;Homme;5776;
;;;;;;;;1;Femme;6030;
;;;;41;> 41-43 Construction;-1;Position professionnelle - total;-1;Sexe - total;6017;
;;;;;;;;2;Homme;6039;
;;;;;;;;1;Femme;5736;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;7968;
;;;;;;;;2;Homme;8185;
;;;;;;;;1;Femme;6943;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7274;
;;;;;;;;2;Homme;7311;
;;;;;;;;1;Femme;5957;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6507;
;;;;;;;;2;Homme;6551;
;;;;;;;;1;Femme;5703;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5739;
;;;;;;;;2;Homme;5741;
;;;;;;;;1;Femme;5597;
;;;;44.99;45-96 Secteur 3: services;-1;Position professionnelle - total;-1;Sexe - total;6638;
;;;;;;;;2;Homme;7281;
;;;;;;;;1;Femme;6048;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9812;
;;;;;;;;2;Homme;10748;
;;;;;;;;1;Femme;8193;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7841;
;;;;;;;;2;Homme;8568;
;;;;;;;;1;Femme;7052;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7110;
;;;;;;;;2;Homme;7727;
;;;;;;;;1;Femme;6430;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6071;
;;;;;;;;2;Homme;6547;
;;;;;;;;1;Femme;5672;
;;;;45;> 45-46 Commerce de gros / commerce et réparation d'automobiles;-1;Position professionnelle - total;-1;Sexe - total;6086;
;;;;;;;;2;Homme;6241;
;;;;;;;;1;Femme;5744;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9019;
;;;;;;;;2;Homme;9286;
;;;;;;;;1;Femme;7140;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;6934;
;;;;;;;;2;Homme;7221;
;;;;;;;;1;Femme;6687;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6860;
;;;;;;;;2;Homme;6800;( )
;;;;;;;;1;Femme;7088;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5706;
;;;;;;;;2;Homme;5776;
;;;;;;;;1;Femme;5398;
;;;;47;> 47 Commerce de détail;-1;Position professionnelle - total;-1;Sexe - total;4743;
;;;;;;;;2;Homme;5457;
;;;;;;;;1;Femme;4537;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;7020;( )
;;;;;;;;2;Homme;7966;( )
;;;;;;;;1;Femme;6008;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;5960;( )
;;;;;;;;2;Homme;6849;
;;;;;;;;1;Femme;4951;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;5397;
;;;;;;;;2;Homme;5820;
;;;;;;;;1;Femme;5035;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4547;
;;;;;;;;2;Homme;4938;
;;;;;;;;1;Femme;4447;
;;;;49;> 49-52 Transport terrestres, par eau, aériens / entreposage;-1;Position professionnelle - total;-1;Sexe - total;7103;
;;;;;;;;2;Homme;7193;
;;;;;;;;1;Femme;6555;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11404;
;;;;;;;;2;Homme;11577;
;;;;;;;;1;Femme;9529;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;7605;( )
;;;;;;;;2;Homme;7658;( )
;;;;;;;;1;Femme;6750;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;9967;
;;;;;;;;2;Homme;9984;
;;;;;;;;1;Femme;9900;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6780;
;;;;;;;;2;Homme;6870;
;;;;;;;;1;Femme;6260;
;;;;53;> 53 Activités de poste et de courrier;-1;Position professionnelle - total;-1;Sexe - total;5970;
;;;;;;;;2;Homme;6006;
;;;;;;;;1;Femme;5876;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;16882;( )
;;;;;;;;2;Homme;16882;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7040;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5862;
;;;;;;;;2;Homme;5882;
;;;;;;;;1;Femme;5805;
;;;;55;> 55-56 Hébergement et restauration;-1;Position professionnelle - total;-1;Sexe - total;4331;
;;;;;;;;2;Homme;4460;
;;;;;;;;1;Femme;4272;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;5860;
;;;;;;;;2;Homme;6260;( )
;;;;;;;;1;Femme;5462;
;;;;;;3;Cadre inférieur;-1;Sexe - total;5137;
;;;;;;;;2;Homme;5158;
;;;;;;;;1;Femme;4937;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;4782;
;;;;;;;;2;Homme;5154;
;;;;;;;;1;Femme;4667;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4183;
;;;;;;;;2;Homme;4235;
;;;;;;;;1;Femme;4157;
;;;;58;> 58-60 Édition, audiovisuel et diffusion;-1;Position professionnelle - total;-1;Sexe - total;6523;
;;;;;;;;2;Homme;7024;
;;;;;;;;1;Femme;6117;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8665;( )
;;;;;;;;2;Homme;9428;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7259;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6925;( )
;;;;;;;;2;Homme;8287;( )
;;;;;;;;1;Femme;6797;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6066;
;;;;;;;;2;Homme;6352;
;;;;;;;;1;Femme;5728;
;;;;61;> 61 Télécommunications;-1;Position professionnelle - total;-1;Sexe - total;9304;
;;;;;;;;2;Homme;10046;
;;;;;;;;1;Femme;7311;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;14150;( )
;;;;;;;;2;Homme;14410;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;9287;
;;;;;;;;2;Homme;10030;
;;;;;;;;1;Femme;7301;
;;;;62;> 62-63 Activité informatiques et services d'information;-1;Position professionnelle - total;-1;Sexe - total;8419;
;;;;;;;;2;Homme;8785;
;;;;;;;;1;Femme;7137;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10998;
;;;;;;;;2;Homme;11171;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9206;
;;;;;;;;2;Homme;9286;
;;;;;;;;1;Femme;8800;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8899;
;;;;;;;;2;Homme;9098;
;;;;;;;;1;Femme;8273;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7810;
;;;;;;;;2;Homme;8180;
;;;;;;;;1;Femme;6779;
;;;;64;> 64, 66 Services financiers / activités auxiliaires de services financiers et d'assurance;-1;Position professionnelle - total;-1;Sexe - total;7519;
;;;;;;;;2;Homme;9244;
;;;;;;;;1;Femme;6530;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;12095;
;;;;;;;;2;Homme;12549;
;;;;;;;;1;Femme;9221;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9687;
;;;;;;;;2;Homme;10362;
;;;;;;;;1;Femme;7919;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8031;
;;;;;;;;2;Homme;8546;
;;;;;;;;1;Femme;7591;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6680;
;;;;;;;;2;Homme;7712;
;;;;;;;;1;Femme;6281;
;;;;65;> 65 Assurance;-1;Position professionnelle - total;-1;Sexe - total;9077;
;;;;;;;;2;Homme;10315;
;;;;;;;;1;Femme;7566;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11871;
;;;;;;;;2;Homme;12024;
;;;;;;;;1;Femme;11053;
;;;;;;3;Cadre inférieur;-1;Sexe - total;10076;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7907;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7670;
;;;;;;;;2;Homme;8460;
;;;;;;;;1;Femme;7091;
;;;;68;> 68 Activités immobilières;-1;Position professionnelle - total;-1;Sexe - total;6334;
;;;;;;;;2;Homme;7007;
;;;;;;;;1;Femme;5974;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10261;( )
;;;;;;;;2;Homme;11570;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7135;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6958;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;6188;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5654;
;;;;;;;;2;Homme;5849;
;;;;;;;;1;Femme;5550;
;;;;69;> 69-71 Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie;-1;Position professionnelle - total;-1;Sexe - total;7232;
;;;;;;;;2;Homme;8048;
;;;;;;;;1;Femme;6356;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10911;
;;;;;;;;2;Homme;11450;
;;;;;;;;1;Femme;9175;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;8394;
;;;;;;;;2;Homme;8721;
;;;;;;;;1;Femme;7475;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6934;
;;;;;;;;2;Homme;7101;( )
;;;;;;;;1;Femme;6696;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6201;
;;;;;;;;2;Homme;6492;
;;;;;;;;1;Femme;5990;
;;;;72;> 72 Recherche-développement scientifique;-1;Position professionnelle - total;-1;Sexe - total;8906;
;;;;;;;;2;Homme;9354;
;;;;;;;;1;Femme;8241;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;13526;
;;;;;;;;2;Homme;13614;
;;;;;;;;1;Femme;12763;
;;;;;;3;Cadre inférieur;-1;Sexe - total;10890;
;;;;;;;;2;Homme;10958;
;;;;;;;;1;Femme;10522;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8436;
;;;;;;;;2;Homme;8496;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;8157;
;;;;;;;;2;Homme;8417;
;;;;;;;;1;Femme;7812;
