Salaire mensuel brut selon Année, Grande région, Branche économique, Position professionnelle, Sexe et Valeur centrale et intervalle interquartile;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;2;Homme;12909;
;;;;;;;;1;Femme;11838;
;;;;;;3;Cadre inférieur;-1;Sexe - total;10264;
;;;;;;;;2;Homme;10446;
;;;;;;;;1;Femme;9991;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8680;
;;;;;;;;2;Homme;8863;
;;;;;;;;1;Femme;8410;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7249;
;;;;;;;;2;Homme;7443;
;;;;;;;;1;Femme;7066;
;;;;85;> 85 Enseignement;-1;Position professionnelle - total;-1;Sexe - total;8756;
;;;;;;;;2;Homme;9279;
;;;;;;;;1;Femme;8309;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10084;
;;;;;;;;2;Homme;11074;
;;;;;;;;1;Femme;8889;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9373;
;;;;;;;;2;Homme;10122;
;;;;;;;;1;Femme;8870;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7535;
;;;;;;;;2;Homme;7755;
;;;;;;;;1;Femme;7485;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;8756;
;;;;;;;;2;Homme;9230;
;;;;;;;;1;Femme;8355;
;;;;86;> 86-88 Santé humaine et action sociale;-1;Position professionnelle - total;-1;Sexe - total;6528;
;;;;;;;;2;Homme;7216;
;;;;;;;;1;Femme;6284;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10839;
;;;;;;;;2;Homme;12023;( )
;;;;;;;;1;Femme;9864;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8928;
;;;;;;;;2;Homme;9467;
;;;;;;;;1;Femme;8594;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7365;
;;;;;;;;2;Homme;7646;
;;;;;;;;1;Femme;7247;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6114;
;;;;;;;;2;Homme;6547;
;;;;;;;;1;Femme;6005;
;;;;90;> 90-93 Arts, spectacles et activités récréatives;-1;Position professionnelle - total;-1;Sexe - total;6980;
;;;;;;;;2;Homme;6980;
;;;;;;;;1;Femme;6984;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8900;( )
;;;;;;;;2;Homme;10196;( )
;;;;;;;;1;Femme;7800;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;8983;
;;;;;;;;2;Homme;9544;( )
;;;;;;;;1;Femme;8526;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7101;( )
;;;;;;;;2;Homme;6740;( )
;;;;;;;;1;Femme;7518;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6212;
;;;;;;;;2;Homme;6055;( )
;;;;;;;;1;Femme;6392;
;;;;94;> 94-95 Activitées des organisations associatives et religieuses / réparation de biens personnels;-1;Position professionnelle - total;-1;Sexe - total;7652;
;;;;;;;;2;Homme;8370;
;;;;;;;;1;Femme;7000;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9119;
;;;;;;;;2;Homme;9533;( )
;;;;;;;;1;Femme;8454;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;8534;
;;;;;;;;2;Homme;9448;
;;;;;;;;1;Femme;7905;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7406;
;;;;;;;;2;Homme;8370;
;;;;;;;;1;Femme;7043;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6758;
;;;;;;;;2;Homme;7264;
;;;;;;;;1;Femme;6486;
;;;;96;> 96 Autres services personnels;-1;Position professionnelle - total;-1;Sexe - total;3810;
;;;;;;;;2;Homme;4644;
;;;;;;;;1;Femme;3610;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;4952;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;4229;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;4189;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;3618;
;;;;;;;;2;Homme;4573;
;;;;;;;;1;Femme;3514;
;;2;Espace Mittelland;-1;Branche économique - total;-1;Position professionnelle - total;-1;Sexe - total;6308;
;;;;;;;;2;Homme;6690;
;;;;;;;;1;Femme;5658;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9500;
;;;;;;;;2;Homme;10166;
;;;;;;;;1;Femme;7441;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7586;
;;;;;;;;2;Homme;7927;
;;;;;;;;1;Femme;6750;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6823;
;;;;;;;;2;Homme;7051;
;;;;;;;;1;Femme;6243;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5812;
;;;;;;;;2;Homme;6074;
;;;;;;;;1;Femme;5299;
;;;;4.99;5-43 Secteur 2: production;-1;Position professionnelle - total;-1;Sexe - total;6066;
;;;;;;;;2;Homme;6276;
;;;;;;;;1;Femme;5145;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9433;
;;;;;;;;2;Homme;9630;
;;;;;;;;1;Femme;7440;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7543;
;;;;;;;;2;Homme;7651;
;;;;;;;;1;Femme;6714;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6582;
;;;;;;;;2;Homme;6700;
;;;;;;;;1;Femme;5926;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5620;
;;;;;;;;2;Homme;5804;
;;;;;;;;1;Femme;4900;
;;;;5;> 5-9 Industries extractives;-1;Position professionnelle - total;-1;Sexe - total;6242;
;;;;;;;;2;Homme;6245;
;;;;;;;;1;Femme;X;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6045;
;;;;;;;;2;Homme;6104;
;;;;;;;;1;Femme;X;
;;;;10;> 10-11 Industries alimentaires / fabrication de boissons;-1;Position professionnelle - total;-1;Sexe - total;5544;
;;;;;;;;2;Homme;5845;
;;;;;;;;1;Femme;4663;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9380;
;;;;;;;;2;Homme;9671;
;;;;;;;;1;Femme;6122;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;6120;
;;;;;;;;2;Homme;6391;
;;;;;;;;1;Femme;5473;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6059;
;;;;;;;;2;Homme;6190;
;;;;;;;;1;Femme;5674;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5138;
;;;;;;;;2;Homme;5457;
;;;;;;;;1;Femme;4377;
;;;;12;> 12 Fabrication de produits à base de tabac;-1;Position professionnelle - total;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;13;> 13-15 Industries du textile et de l'habillement;-1;Position professionnelle - total;-1;Sexe - total;5012;
;;;;;;;;2;Homme;5865;
;;;;;;;;1;Femme;4293;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8642;
;;;;;;;;2;Homme;8825;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;5886;( )
;;;;;;;;2;Homme;7016;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;5983;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4691;
;;;;;;;;2;Homme;5251;
;;;;;;;;1;Femme;4199;
;;;;16;> 16-18 Industries du bois et du papier / imprimerie;-1;Position professionnelle - total;-1;Sexe - total;5856;
;;;;;;;;2;Homme;6027;
;;;;;;;;1;Femme;5162;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;7283;
;;;;;;;;2;Homme;7397;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6565;
;;;;;;;;2;Homme;6717;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6154;
;;;;;;;;2;Homme;6291;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5617;
;;;;;;;;2;Homme;5739;
;;;;;;;;1;Femme;4880;
;;;;19;> 19-20 Cokéfaction / industrie chimique;-1;Position professionnelle - total;-1;Sexe - total;6397;
;;;;;;;;2;Homme;6725;
;;;;;;;;1;Femme;5423;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10801;
;;;;;;;;2;Homme;11070;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8036;
;;;;;;;;2;Homme;8310;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6500;
;;;;;;;;2;Homme;7018;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5910;
;;;;;;;;2;Homme;6243;
;;;;;;;;1;Femme;4975;
;;;;21;> 21 Industrie pharmaceutique;-1;Position professionnelle - total;-1;Sexe - total;7878;
;;;;;;;;2;Homme;8572;
;;;;;;;;1;Femme;6896;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;13570;
;;;;;;;;2;Homme;13656;
;;;;;;;;1;Femme;13201;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9503;
;;;;;;;;2;Homme;10350;
;;;;;;;;1;Femme;8829;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;8665;
;;;;;;;;2;Homme;9390;
;;;;;;;;1;Femme;7799;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6746;
;;;;;;;;2;Homme;7370;
;;;;;;;;1;Femme;5971;
;;;;22;> 22-23 Industries du caoutchouc et du plastique;-1;Position professionnelle - total;-1;Sexe - total;5633;
;;;;;;;;2;Homme;5842;
;;;;;;;;1;Femme;4727;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9391;
;;;;;;;;2;Homme;9493;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7350;
;;;;;;;;2;Homme;7661;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6180;
;;;;;;;;2;Homme;6354;
;;;;;;;;1;Femme;5576;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5312;
;;;;;;;;2;Homme;5503;
;;;;;;;;1;Femme;4521;
;;;;24;> 24-25 Métallurgie / fabrication produits métalliques;-1;Position professionnelle - total;-1;Sexe - total;5716;
;;;;;;;;2;Homme;5908;
;;;;;;;;1;Femme;4694;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8770;
;;;;;;;;2;Homme;9159;
;;;;;;;;1;Femme;6833;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;7164;
;;;;;;;;2;Homme;7326;
;;;;;;;;1;Femme;6503;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6333;
;;;;;;;;2;Homme;6569;
;;;;;;;;1;Femme;5416;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5284;
;;;;;;;;2;Homme;5492;
;;;;;;;;1;Femme;4496;
;;;;26;> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie;-1;Position professionnelle - total;-1;Sexe - total;5878;
;;;;;;;;2;Homme;6790;
;;;;;;;;1;Femme;5023;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11286;
;;;;;;;;2;Homme;11602;
;;;;;;;;1;Femme;10075;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8616;
;;;;;;;;2;Homme;8800;
;;;;;;;;1;Femme;7966;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6511;
;;;;;;;;2;Homme;6967;
;;;;;;;;1;Femme;5725;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5406;
;;;;;;;;2;Homme;6068;
;;;;;;;;1;Femme;4917;
;;;;27;> 27 Fabrication d'équipements électriques;-1;Position professionnelle - total;-1;Sexe - total;6384;
;;;;;;;;2;Homme;6590;
;;;;;;;;1;Femme;5327;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10364;
;;;;;;;;2;Homme;10415;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8167;
;;;;;;;;2;Homme;8277;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7067;
;;;;;;;;2;Homme;7146;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5924;
;;;;;;;;2;Homme;6080;
;;;;;;;;1;Femme;5113;
;;;;28;> 28 Fabrication de machines et équipements n.c.a;-1;Position professionnelle - total;-1;Sexe - total;6577;
;;;;;;;;2;Homme;6730;
;;;;;;;;1;Femme;5526;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10729;
;;;;;;;;2;Homme;10960;
;;;;;;;;1;Femme;8590;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;8203;
;;;;;;;;2;Homme;8249;
;;;;;;;;1;Femme;7525;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6899;
;;;;;;;;2;Homme;6960;
;;;;;;;;1;Femme;6471;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6099;
;;;;;;;;2;Homme;6253;
;;;;;;;;1;Femme;5277;
;;;;29;> 29-30 Fabrication de matériels de transport;-1;Position professionnelle - total;-1;Sexe - total;7209;
;;;;;;;;2;Homme;7404;
;;;;;;;;1;Femme;5863;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10851;
;;;;;;;;2;Homme;10876;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7922;
;;;;;;;;2;Homme;7978;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6304;
;;;;;;;;2;Homme;6400;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5432;
;;;;;;;;2;Homme;5471;
;;;;;;;;1;Femme;5238;( )
;;;;31;> 31-33 Fabrication de meubles / autres industries manufacturières / réparation et installation de machines et d'équipements;-1;Position professionnelle - total;-1;Sexe - total;6236;
;;;;;;;;2;Homme;6513;
;;;;;;;;1;Femme;5443;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9482;( )
;;;;;;;;2;Homme;9711;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8855;( )
;;;;;;;;2;Homme;8833;( )
;;;;;;;;1;Femme;8877;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7448;
;;;;;;;;2;Homme;7466;
;;;;;;;;1;Femme;7029;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5829;
;;;;;;;;2;Homme;6051;
;;;;;;;;1;Femme;5287;
;;;;35;> 35 Production et distribution d'énergie;-1;Position professionnelle - total;-1;Sexe - total;7801;
;;;;;;;;2;Homme;7892;
;;;;;;;;1;Femme;6903;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11330;
;;;;;;;;2;Homme;11378;
;;;;;;;;1;Femme;10711;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8621;
;;;;;;;;2;Homme;8686;
;;;;;;;;1;Femme;8205;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7151;
;;;;;;;;2;Homme;7247;
;;;;;;;;1;Femme;6747;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7070;
;;;;;;;;2;Homme;7225;
;;;;;;;;1;Femme;6301;
;;;;36;> 36-39 Production et distribution d'eau / gestion déchets;-1;Position professionnelle - total;-1;Sexe - total;6009;
;;;;;;;;2;Homme;6043;
;;;;;;;;1;Femme;5680;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8449;
;;;;;;;;2;Homme;8664;
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7781;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7203;
;;;;;;;;2;Homme;7411;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5628;
;;;;;;;;2;Homme;5634;
;;;;;;;;1;Femme;5529;
;;;;41;> 41-43 Construction;-1;Position professionnelle - total;-1;Sexe - total;5943;
;;;;;;;;2;Homme;5975;
;;;;;;;;1;Femme;5343;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;7973;
;;;;;;;;2;Homme;8104;
;;;;;;;;1;Femme;5711;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;6747;
;;;;;;;;2;Homme;6807;
;;;;;;;;1;Femme;5545;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6416;
;;;;;;;;2;Homme;6446;
;;;;;;;;1;Femme;5973;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5655;
;;;;;;;;2;Homme;5687;
;;;;;;;;1;Femme;5221;
;;;;44.99;45-96 Secteur 3: services;-1;Position professionnelle - total;-1;Sexe - total;6473;
;;;;;;;;2;Homme;7086;
;;;;;;;;1;Femme;5810;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;9536;
;;;;;;;;2;Homme;10553;
;;;;;;;;1;Femme;7441;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7608;
;;;;;;;;2;Homme;8330;
;;;;;;;;1;Femme;6760;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7031;
;;;;;;;;2;Homme;7474;
;;;;;;;;1;Femme;6305;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5938;
;;;;;;;;2;Homme;6362;
;;;;;;;;1;Femme;5445;
;;;;45;> 45-46 Commerce de gros / commerce et réparation d'automobiles;-1;Position professionnelle - total;-1;Sexe - total;5733;
;;;;;;;;2;Homme;5940;
;;;;;;;;1;Femme;5146;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8666;
;;;;;;;;2;Homme;9057;
;;;;;;;;1;Femme;7137;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;7060;
;;;;;;;;2;Homme;7202;
;;;;;;;;1;Femme;6500;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6011;
;;;;;;;;2;Homme;6114;
;;;;;;;;1;Femme;5646;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5260;
;;;;;;;;2;Homme;5403;
;;;;;;;;1;Femme;4861;
;;;;47;> 47 Commerce de détail;-1;Position professionnelle - total;-1;Sexe - total;4595;
;;;;;;;;2;Homme;5383;
;;;;;;;;1;Femme;4333;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;6612;
;;;;;;;;2;Homme;7155;( )
;;;;;;;;1;Femme;5324;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;6078;
;;;;;;;;2;Homme;6814;
;;;;;;;;1;Femme;5265;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;5001;
;;;;;;;;2;Homme;5640;
;;;;;;;;1;Femme;4631;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4368;
;;;;;;;;2;Homme;4846;
;;;;;;;;1;Femme;4247;
;;;;49;> 49-52 Transport terrestres, par eau, aériens / entreposage;-1;Position professionnelle - total;-1;Sexe - total;7049;
;;;;;;;;2;Homme;7176;
;;;;;;;;1;Femme;6359;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10685;( )
;;;;;;;;2;Homme;10813;( )
;;;;;;;;1;Femme;8722;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;6133;( )
;;;;;;;;2;Homme;6390;( )
;;;;;;;;1;Femme;5502;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;9117;
;;;;;;;;2;Homme;9159;
;;;;;;;;1;Femme;8778;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6819;
;;;;;;;;2;Homme;6917;
;;;;;;;;1;Femme;6249;
;;;;53;> 53 Activités de poste et de courrier;-1;Position professionnelle - total;-1;Sexe - total;6106;( )
;;;;;;;;2;Homme;6139;( )
;;;;;;;;1;Femme;6043;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;16730;( )
;;;;;;;;2;Homme;16762;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6495;( )
;;;;;;;;2;Homme;6594;( )
;;;;;;;;1;Femme;6197;( )
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7272;( )
;;;;;;;;2;Homme;7173;( )
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5991;( )
;;;;;;;;2;Homme;6000;( )
;;;;;;;;1;Femme;5971;( )
;;;;55;> 55-56 Hébergement et restauration;-1;Position professionnelle - total;-1;Sexe - total;4256;
;;;;;;;;2;Homme;4476;
;;;;;;;;1;Femme;4127;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;5162;
;;;;;;;;2;Homme;5663;
;;;;;;;;1;Femme;4632;
;;;;;;3;Cadre inférieur;-1;Sexe - total;4905;
;;;;;;;;2;Homme;4952;
;;;;;;;;1;Femme;4715;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;4455;
;;;;;;;;2;Homme;4636;
;;;;;;;;1;Femme;4292;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;4100;
;;;;;;;;2;Homme;4225;
;;;;;;;;1;Femme;4025;
;;;;58;> 58-60 Édition, audiovisuel et diffusion;-1;Position professionnelle - total;-1;Sexe - total;6474;
;;;;;;;;2;Homme;7259;
;;;;;;;;1;Femme;5796;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;8830;
;;;;;;;;2;Homme;9683;
;;;;;;;;1;Femme;7792;
;;;;;;3;Cadre inférieur;-1;Sexe - total;6647;
;;;;;;;;2;Homme;7030;
;;;;;;;;1;Femme;6219;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6757;( )
;;;;;;;;2;Homme;8404;
;;;;;;;;1;Femme;5688;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6019;
;;;;;;;;2;Homme;6735;
;;;;;;;;1;Femme;5533;
;;;;61;> 61 Télécommunications;-1;Position professionnelle - total;-1;Sexe - total;9188;
;;;;;;;;2;Homme;9948;
;;;;;;;;1;Femme;7340;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;13513;
;;;;;;;;2;Homme;13593;
;;;;;;;;1;Femme;12568;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9080;( )
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;8487;
;;;;;;;;2;Homme;9203;
;;;;;;;;1;Femme;7221;
;;;;62;> 62-63 Activité informatiques et services d'information;-1;Position professionnelle - total;-1;Sexe - total;8173;
;;;;;;;;2;Homme;8750;
;;;;;;;;1;Femme;6201;( )
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11377;
;;;;;;;;2;Homme;11810;
;;;;;;;;1;Femme;7996;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;9972;
;;;;;;;;2;Homme;10230;
;;;;;;;;1;Femme;8244;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;10000;
;;;;;;;;2;Homme;10437;
;;;;;;;;1;Femme;8921;( )
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7174;
;;;;;;;;2;Homme;7732;
;;;;;;;;1;Femme;5688;( )
;;;;64;> 64, 66 Services financiers / activités auxiliaires de services financiers et d'assurance;-1;Position professionnelle - total;-1;Sexe - total;7175;
;;;;;;;;2;Homme;8927;
;;;;;;;;1;Femme;6146;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11561;
;;;;;;;;2;Homme;12172;
;;;;;;;;1;Femme;8693;
;;;;;;3;Cadre inférieur;-1;Sexe - total;8794;
;;;;;;;;2;Homme;9393;
;;;;;;;;1;Femme;7442;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;7579;
;;;;;;;;2;Homme;8187;
;;;;;;;;1;Femme;7010;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;6028;
;;;;;;;;2;Homme;6697;
;;;;;;;;1;Femme;5816;
;;;;65;> 65 Assurance;-1;Position professionnelle - total;-1;Sexe - total;7923;
;;;;;;;;2;Homme;9760;
;;;;;;;;1;Femme;6825;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;11799;
;;;;;;;;2;Homme;12056;
;;;;;;;;1;Femme;10832;
;;;;;;3;Cadre inférieur;-1;Sexe - total;9331;
;;;;;;;;2;Homme;10162;
;;;;;;;;1;Femme;7981;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;X;
;;;;;;;;2;Homme;X;
;;;;;;;;1;Femme;X;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;7066;
;;;;;;;;2;Homme;8084;
;;;;;;;;1;Femme;6523;
;;;;68;> 68 Activités immobilières;-1;Position professionnelle - total;-1;Sexe - total;6200;( )
;;;;;;;;2;Homme;7137;( )
;;;;;;;;1;Femme;5779;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10251;
;;;;;;;;2;Homme;10619;( )
;;;;;;;;1;Femme;X;
;;;;;;3;Cadre inférieur;-1;Sexe - total;7475;( )
;;;;;;;;2;Homme;9392;( )
;;;;;;;;1;Femme;X;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6911;( )
;;;;;;;;2;Homme;7252;( )
;;;;;;;;1;Femme;6288;
;;;;;;5;Sans fonction de cadre;-1;Sexe - total;5559;( )
;;;;;;;;2;Homme;5793;( )
;;;;;;;;1;Femme;5443;( )
;;;;69;> 69-71 Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie;-1;Position professionnelle - total;-1;Sexe - total;7088;
;;;;;;;;2;Homme;8110;
;;;;;;;;1;Femme;5957;
;;;;;;0;Cadre supérieur et moyen;-1;Sexe - total;10800;
;;;;;;;;2;Homme;11554;
;;;;;;;;1;Femme;7738;( )
;;;;;;3;Cadre inférieur;-1;Sexe - total;7592;
;;;;;;;;2;Homme;8094;
;;;;;;;;1;Femme;6962;
;;;;;;4;Responsable de l'exécution des travaux;-1;Sexe - total;6848;
;;;;;;;;2;Homme;7414;
;;;;;;;;1;Femme;6111;
